# x_ref_m;y_ref_m;width_right_m;width_left_m;x_normvec_m;y_normvec_m;alpha_m;s_racetraj_m;psi_racetraj_rad;kappa_racetraj_radpm;vx_racetraj_mps;ax_racetraj_mps2;banking_rad;s_ref_m;psi_ref_rad;kappa_ref_radpm;dkappa_ref_radpm2
-332.9118130;-58.2751360;-6.7770550;6.8238870;0.9483554;-0.3172099;-3.4967125;2298.3168880;-1.8997573;-0.0000450;72.5925210;0.6855220;0.0084510;2298.3819960;4.3896030;-0.0003070;0.0000220
-333.0704400;-58.7492610;-6.7778910;6.8229750;0.9483078;-0.3173521;-3.4982067;2298.8168480;-1.8997793;-0.0000450;72.5972380;0.6842820;0.0083580;2298.8819700;4.3894530;-0.0002960;0.0000220
-333.2291380;-59.2233620;-6.7785610;6.8221560;0.9482614;-0.3174906;-3.4996709;2299.3168080;-1.8998013;-0.0000450;72.6019460;0.6830450;0.0082650;2299.3819450;4.3893070;-0.0002860;0.0000200
-333.3879030;-59.6974410;-6.7791270;6.8214830;0.9482170;-0.3176233;-3.5011258;2299.8167680;-1.8998243;-0.0000450;72.6066450;0.6818120;0.0081710;2299.8819190;4.3891670;-0.0002760;0.0000200
-333.5467340;-60.1714990;-6.7796540;6.8209940;0.9481738;-0.3177523;-3.5025555;2300.3167290;-1.8998473;-0.0000450;72.6113360;0.6805810;0.0080780;2300.3818930;4.3890310;-0.0002660;0.0000200
-333.7056270;-60.6455360;-6.7802050;6.8207100;0.9481324;-0.3178756;-3.5039820;2300.8166890;-1.8998693;-0.0000450;72.6160170;0.6793530;0.0079850;2300.8818680;4.3889010;-0.0002560;0.0000200
-333.8645820;-61.1195530;-6.7808340;6.8206290;0.9480927;-0.3179941;-3.5053955;2301.3166490;-1.8998923;-0.0000450;72.6206900;0.6781290;0.0078920;2301.3818420;4.3887760;-0.0002460;0.0000200
-334.0235950;-61.5935510;-6.7815880;6.8207280;0.9480542;-0.3181088;-3.5067942;2301.8166090;-1.8999153;-0.0000460;72.6253550;0.6769090;0.0077990;2301.8818160;4.3886550;-0.0002370;0.0000180
-334.1826640;-62.0675300;-6.7824970;6.8209620;0.9480173;-0.3182188;-3.5081869;2302.3165690;-1.8999383;-0.0000460;72.6300100;0.6756920;0.0077060;2302.3817910;4.3885390;-0.0002280;0.0000180
-334.3417870;-62.5414910;-6.7835790;6.8212680;0.9479817;-0.3183249;-3.5095670;2302.8165290;-1.8999613;-0.0000460;72.6346570;0.6744800;0.0076130;2302.8817650;4.3884270;-0.0002190;0.0000180
-334.5009630;-63.0154360;-6.7848390;6.8215770;0.9479476;-0.3184264;-3.5109471;2303.3164900;-1.8999833;-0.0000460;72.6392950;0.6732720;0.0075200;2303.3817390;4.3883200;-0.0002100;0.0000180
-334.6601880;-63.4893640;-6.7862680;6.8218120;0.9479148;-0.3185240;-3.5123196;2303.8164500;-1.9000063;-0.0000460;72.6439250;0.6720680;0.0074270;2303.8817140;4.3882170;-0.0002020;0.0000160
-334.8194610;-63.9632760;-6.7878490;6.8219060;0.9478833;-0.3186178;-3.5136877;2304.3164100;-1.9000303;-0.0000460;72.6485460;0.6708690;0.0073350;2304.3816880;4.3881180;-0.0001930;0.0000180
-334.9787790;-64.4371730;-6.7895580;6.8218040;0.9478533;-0.3187069;-3.5150616;2304.8163700;-1.9000533;-0.0000460;72.6531590;0.6696750;0.0072430;2304.8816620;4.3880240;-0.0001850;0.0000160
-335.1381420;-64.9110560;-6.7913660;6.8214740;0.9478243;-0.3187932;-3.5164260;2305.3163300;-1.9000763;-0.0000470;72.6577630;0.6684860;0.0071500;2305.3816370;4.3879330;-0.0001780;0.0000140
-335.2975470;-65.3849250;-6.7932430;6.8209120;0.9477966;-0.3188757;-3.5177933;2305.8162900;-1.9000993;-0.0000470;72.6623590;0.6673020;0.0070590;2305.8816110;4.3878460;-0.0001700;0.0000160
-335.4569930;-65.8587800;-6.7951560;6.8201390;0.9477701;-0.3189543;-3.5191616;2306.3162510;-1.9001233;-0.0000470;72.6669460;0.6661240;0.0069670;2306.3815850;4.3877630;-0.0001630;0.0000140
-335.6164770;-66.3326230;-6.7970720;6.8192080;0.9477446;-0.3190301;-3.5205296;2306.8162110;-1.9001463;-0.0000470;72.6715250;0.6649510;0.0068750;2306.8815600;4.3876830;-0.0001560;0.0000140
-335.7759990;-66.8064540;-6.7989590;6.8181900;0.9477203;-0.3191022;-3.5219030;2307.3161710;-1.9001703;-0.0000470;72.6760950;0.6637840;0.0067840;2307.3815340;4.3876070;-0.0001490;0.0000140
-335.9355560;-67.2802730;-6.8007830;6.8171700;0.9476970;-0.3191714;-3.5232771;2307.8161310;-1.9001933;-0.0000470;72.6806570;0.6626230;0.0066930;2307.8815080;4.3875340;-0.0001430;0.0000120
-336.0951460;-67.7540810;-6.8025120;6.8162350;0.9476747;-0.3192377;-3.5246556;2308.3160910;-1.9002173;-0.0000470;72.6852110;0.6614680;0.0066030;2308.3814830;4.3874640;-0.0001370;0.0000120
-336.2547700;-68.2278790;-6.8041150;6.8154650;0.9476533;-0.3193012;-3.5260361;2308.8160510;-1.9002413;-0.0000480;72.6897570;0.6603190;0.0065130;2308.8814570;4.3873970;-0.0001310;0.0000120
-336.4144240;-68.7016660;-6.8055630;6.8149170;0.9476328;-0.3193618;-3.5274245;2309.3160120;-1.9002643;-0.0000480;72.6942950;0.6591760;0.0064230;2309.3814310;4.3873330;-0.0001250;0.0000120
-336.5741080;-69.1754430;-6.8068350;6.8146250;0.9476134;-0.3194196;-3.5288183;2309.8159720;-1.9002883;-0.0000480;72.6988240;0.6580400;0.0063330;2309.8814060;4.3872720;-0.0001190;0.0000120
-336.7338210;-69.6492120;-6.8079140;6.8145890;0.9475945;-0.3194755;-3.5302141;2310.3159320;-1.9003123;-0.0000480;72.7033460;0.6569110;0.0062440;2310.3813800;4.3872130;-0.0001140;0.0000100
-336.8935600;-70.1229710;-6.8087950;6.8147820;0.9475769;-0.3195277;-3.5316270;2310.8158920;-1.9003363;-0.0000480;72.7078590;0.6557880;0.0061550;2310.8813540;4.3871580;-0.0001090;0.0000100
-337.0533260;-70.5967220;-6.8094800;6.8151510;0.9475597;-0.3195788;-3.5330358;2311.3158520;-1.9003603;-0.0000480;72.7123640;0.6546720;0.0060660;2311.3813290;4.3871040;-0.0001040;0.0000100
-337.2131160;-71.0704650;-6.8099830;6.8156260;0.9475434;-0.3196272;-3.5344576;2311.8158120;-1.9003853;-0.0000490;72.7168620;0.6535630;0.0059780;2311.8813030;4.3870530;-0.0001000;0.0000080
-337.3729310;-71.5442000;-6.8103260;6.8161340;0.9475277;-0.3196736;-3.5358848;2312.3157730;-1.9004093;-0.0000490;72.7213520;0.6524610;0.0058910;2312.3812770;4.3870040;-0.0000960;0.0000080
-337.5327670;-72.0179280;-6.8105390;6.8166060;0.9475130;-0.3197172;-3.5373273;2312.8157330;-1.9004333;-0.0000490;72.7258330;0.6513660;0.0058030;2312.8812510;4.3869580;-0.0000910;0.0000100
-337.6926260;-72.4916480;-6.8106530;6.8169850;0.9474986;-0.3197598;-3.5387694;2313.3156930;-1.9004583;-0.0000490;72.7303070;0.6502780;0.0057170;2313.3812260;4.3869130;-0.0000880;0.0000060
-337.8525050;-72.9653620;-6.8107020;6.8172370;0.9474849;-0.3198006;-3.5402220;2313.8156530;-1.9004823;-0.0000490;72.7347740;0.6491980;0.0056300;2313.8812000;4.3868700;-0.0000840;0.0000080
-338.0124050;-73.4390700;-6.8107170;6.8173500;0.9474718;-0.3198394;-3.5416835;2314.3156130;-1.9005073;-0.0000490;72.7392320;0.6481250;0.0055450;2314.3811740;4.3868290;-0.0000800;0.0000080
-338.1723230;-73.9127710;-6.8107210;6.8173340;0.9474593;-0.3198764;-3.5431571;2314.8155730;-1.9005323;-0.0000500;72.7436830;0.6470600;0.0054590;2314.8811490;4.3867900;-0.0000770;0.0000060
-338.3322600;-74.3864660;-6.8107260;6.8172170;0.9474471;-0.3199124;-3.5446348;2315.3155340;-1.9005573;-0.0000500;72.7481270;0.6460020;0.0053750;2315.3811230;4.3867520;-0.0000740;0.0000060
-338.4922150;-74.8601560;-6.8107340;6.8170400;0.9474356;-0.3199465;-3.5461242;2315.8154940;-1.9005823;-0.0000500;72.7525630;0.6449520;0.0052900;2315.8810970;4.3867160;-0.0000710;0.0000060
-338.6521860;-75.3338400;-6.8107370;6.8168480;0.9474244;-0.3199796;-3.5476206;2316.3154540;-1.9006073;-0.0000500;72.7569910;0.6439100;0.0052060;2316.3810720;4.3866810;-0.0000680;0.0000060
-338.8121730;-75.8075190;-6.8107130;6.8166800;0.9474135;-0.3200118;-3.5491236;2316.8154140;-1.9006323;-0.0000500;72.7614120;0.6428750;0.0051230;2316.8810460;4.3866470;-0.0000660;0.0000040
-338.9721760;-76.2811930;-6.8106330;6.8165690;0.9474033;-0.3200422;-3.5506416;2317.3153740;-1.9006573;-0.0000510;72.7658260;0.6418480;0.0050410;2317.3810200;4.3866150;-0.0000630;0.0000060
-339.1321940;-76.7548610;-6.8104610;6.8165290;0.9473934;-0.3200715;-3.5521671;2317.8153340;-1.9006823;-0.0000510;72.7702320;0.6408290;0.0049580;2317.8809950;4.3865840;-0.0000610;0.0000040
-339.2922270;-77.2285260;-6.8101610;6.8165570;0.9473838;-0.3200999;-3.5537016;2318.3152950;-1.9007083;-0.0000510;72.7746310;0.6398170;0.0048770;2318.3809690;4.3865540;-0.0000590;0.0000040
-339.4522740;-77.7021860;-6.8096980;6.8166290;0.9473745;-0.3201274;-3.5552455;2318.8152550;-1.9007333;-0.0000510;72.7790230;0.6388130;0.0047960;2318.8809430;4.3865250;-0.0000570;0.0000040
-339.6123340;-78.1758410;-6.8090430;6.8167040;0.9473659;-0.3201530;-3.5568062;2319.3152150;-1.9007593;-0.0000510;72.7834080;0.6378180;0.0047160;2319.3809180;4.3864980;-0.0000550;0.0000040
-339.7724070;-78.6494920;-6.8081780;6.8167300;0.9473569;-0.3201795;-3.5583625;2319.8151750;-1.9007843;-0.0000510;72.7877860;0.6368300;0.0046360;2319.8808920;4.3864700;-0.0000530;0.0000040
-339.9324930;-79.1231390;-6.8070970;6.8166480;0.9473486;-0.3202042;-3.5599366;2320.3151350;-1.9008103;-0.0000520;72.7921560;0.6358500;0.0045570;2320.3808660;4.3864440;-0.0000520;0.0000020
-340.0925910;-79.5967820;-6.8058080;6.8164010;0.9473406;-0.3202278;-3.5615230;2320.8150950;-1.9008363;-0.0000520;72.7965200;0.6348780;0.0044780;2320.8808410;4.3864190;-0.0000500;0.0000040
-340.2527010;-80.0704220;-6.8043360;6.8159450;0.9473326;-0.3202515;-3.5631128;2321.3150560;-1.9008623;-0.0000520;72.8008770;0.6339140;0.0044000;2321.3808150;4.3863940;-0.0000490;0.0000020
-340.4128230;-80.5440570;-6.8027240;6.8152540;0.9473249;-0.3202743;-3.5647135;2321.8150160;-1.9008883;-0.0000520;72.8052270;0.6329570;0.0043230;2321.8807890;4.3863700;-0.0000470;0.0000040
-340.5729560;-81.0176890;-6.8010290;6.8143240;0.9473175;-0.3202960;-3.5663274;2322.3149760;-1.9009143;-0.0000520;72.8095700;0.6320090;0.0042460;2322.3807640;4.3863470;-0.0000460;0.0000020
-340.7331000;-81.4913170;-6.7993210;6.8131830;0.9473101;-0.3203178;-3.5679467;2322.8149360;-1.9009413;-0.0000530;72.8139070;0.6310690;0.0041700;2322.8807380;4.3863240;-0.0000450;0.0000020
-340.8932540;-81.9649420;-6.7976800;6.8118770;0.9473028;-0.3203396;-3.5695724;2323.3148960;-1.9009673;-0.0000530;72.8182360;0.6301360;0.0040950;2323.3807120;4.3863010;-0.0000440;0.0000020
-341.0534200;-82.4385640;-6.7961870;6.8104760;0.9472960;-0.3203595;-3.5712173;2323.8148560;-1.9009933;-0.0000530;72.8225600;0.6292120;0.0040200;2323.8806870;4.3862800;-0.0000430;0.0000020
-341.2135950;-82.9121820;-6.7949180;6.8090580;0.9472890;-0.3203804;-3.5728613;2324.3148170;-1.9010203;-0.0000530;72.8268760;0.6282950;0.0039460;2324.3806610;4.3862580;-0.0000420;0.0000020
-341.3737810;-83.3857970;-6.7939370;6.8077030;0.9472823;-0.3204002;-3.5745199;2324.8147770;-1.9010473;-0.0000530;72.8311860;0.6273860;0.0038730;2324.8806350;4.3862370;-0.0000410;0.0000020
-341.5339760;-83.8594090;-6.7932870;6.8064770;0.9472759;-0.3204192;-3.5761927;2325.3147370;-1.9010733;-0.0000540;72.8354900;0.6264850;0.0038000;2325.3806100;4.3862170;-0.0000410;0.0000000
-341.6941810;-84.3330170;-6.7929840;6.8054330;0.9472694;-0.3204381;-3.5778718;2325.8146970;-1.9011003;-0.0000540;72.8397870;0.6255920;0.0037280;2325.8805840;4.3861970;-0.0000400;0.0000020
-341.8543960;-84.8066230;-6.7930120;6.8045970;0.9472630;-0.3204571;-3.5795576;2326.3146570;-1.9011273;-0.0000540;72.8440780;0.6247070;0.0036560;2326.3805580;4.3861770;-0.0000390;0.0000020
-342.0146200;-85.2802250;-6.7933270;6.8039730;0.9472566;-0.3204760;-3.5812516;2326.8146170;-1.9011543;-0.0000540;72.8483620;0.6238290;0.0035860;2326.8805330;4.3861570;-0.0000390;0.0000000
-342.1748530;-85.7538250;-6.7938550;6.8035410;0.9472505;-0.3204940;-3.5829612;2327.3145780;-1.9011813;-0.0000540;72.8526400;0.6229590;0.0035160;2327.3805070;4.3861380;-0.0000380;0.0000020
-342.3350950;-86.2274210;-6.7945030;6.8032680;0.9472444;-0.3205120;-3.5846776;2327.8145380;-1.9012093;-0.0000550;72.8569120;0.6220970;0.0034460;2327.8804810;4.3861190;-0.0000380;0.0000000
-342.4953470;-86.7010150;-6.7951700;6.8031130;0.9472384;-0.3205300;-3.5864020;2328.3144980;-1.9012363;-0.0000550;72.8611780;0.6212430;0.0033780;2328.3804560;4.3861000;-0.0000370;0.0000020
-342.6556070;-87.1746060;-6.7957520;6.8030350;0.9472326;-0.3205471;-3.5881429;2328.8144580;-1.9012643;-0.0000550;72.8654380;0.6203960;0.0033100;2328.8804300;4.3860820;-0.0000370;0.0000000
-342.8158760;-87.6481940;-6.7961600;6.8030010;0.9472268;-0.3205641;-3.5898910;2329.3144180;-1.9012913;-0.0000550;72.8696920;0.6195580;0.0032420;2329.3804040;4.3860640;-0.0000360;0.0000020
-342.9761530;-88.1217790;-6.7963270;6.8029910;0.9472210;-0.3205812;-3.5916496;2329.8143780;-1.9013193;-0.0000550;72.8739400;0.6187260;0.0031760;2329.8803790;4.3860460;-0.0000360;0.0000000
-343.1364390;-88.5953610;-6.7962110;6.8029960;0.9472153;-0.3205982;-3.5934148;2330.3143390;-1.9013473;-0.0000560;72.8781820;0.6179030;0.0031100;2330.3803530;4.3860280;-0.0000350;0.0000020
-343.2967330;-89.0689410;-6.7958060;6.8030200;0.9472095;-0.3206153;-3.5951904;2330.8142990;-1.9013743;-0.0000560;72.8824180;0.6170870;0.0030450;2330.8803270;4.3860100;-0.0000350;0.0000000
-343.4570360;-89.5425180;-6.7951320;6.8030750;0.9472041;-0.3206314;-3.5969815;2331.3142590;-1.9014023;-0.0000560;72.8866480;0.6162790;0.0029800;2331.3803020;4.3859930;-0.0000350;0.0000000
-343.6173470;-90.0160920;-6.7942400;6.8031730;0.9471986;-0.3206475;-3.5987819;2331.8142190;-1.9014313;-0.0000560;72.8908720;0.6154780;0.0029160;2331.8802760;4.3859760;-0.0000340;0.0000020
-343.7776660;-90.4896640;-6.7932000;6.8033270;0.9471932;-0.3206636;-3.6005923;2332.3141790;-1.9014593;-0.0000560;72.8950910;0.6146850;0.0028530;2332.3802500;4.3859590;-0.0000340;0.0000000
-343.9379930;-90.9632330;-6.7920940;6.8035420;0.9471877;-0.3206797;-3.6024129;2332.8141390;-1.9014873;-0.0000570;72.8993040;0.6138990;0.0027910;2332.8802250;4.3859420;-0.0000340;0.0000000
-344.0983280;-91.4367990;-6.7910100;6.8038140;0.9471822;-0.3206958;-3.6042420;2333.3141000;-1.9015153;-0.0000570;72.9035120;0.6131210;0.0027290;2333.3801990;4.3859250;-0.0000330;0.0000020
-344.2586710;-91.9103630;-6.7900340;6.8041300;0.9471768;-0.3207119;-3.6060805;2333.8140600;-1.9015443;-0.0000570;72.9077140;0.6123500;0.0026680;2333.8801730;4.3859080;-0.0000330;0.0000000
-344.4190220;-92.3839240;-6.7892410;6.8044680;0.9471717;-0.3207270;-3.6079369;2334.3140200;-1.9015733;-0.0000570;72.9119100;0.6115870;0.0026080;2334.3801480;4.3858920;-0.0000330;0.0000000
-344.5793800;-92.8574830;-6.7886930;6.8048010;0.9471665;-0.3207422;-3.6098046;2334.8139800;-1.9016013;-0.0000580;72.9161010;0.6108320;0.0025480;2334.8801220;4.3858760;-0.0000320;0.0000020
-344.7397470;-93.3310390;-6.7884370;6.8050970;0.9471614;-0.3207574;-3.6116802;2335.3139400;-1.9016303;-0.0000580;72.9202870;0.6100840;0.0024890;2335.3800960;4.3858600;-0.0000320;0.0000000
-344.9001200;-93.8045920;-6.7884990;6.8053280;0.9471563;-0.3207725;-3.6135687;2335.8139000;-1.9016593;-0.0000580;72.9244670;0.6093440;0.0024310;2335.8800710;4.3858440;-0.0000320;0.0000000
-345.0605020;-94.2781440;-6.7888910;6.8054650;0.9471511;-0.3207877;-3.6154655;2336.3138610;-1.9016883;-0.0000580;72.9286420;0.6086110;0.0023740;2336.3800450;4.3858280;-0.0000320;0.0000000
-345.2208910;-94.7516920;-6.7896080;6.8054880;0.9471460;-0.3208028;-3.6173734;2336.8138210;-1.9017173;-0.0000580;72.9328120;0.6078850;0.0023170;2336.8800190;4.3858120;-0.0000310;0.0000020
-345.3812870;-95.2252380;-6.7906280;6.8053830;0.9471412;-0.3208170;-3.6193009;2337.3137810;-1.9017463;-0.0000590;72.9369760;0.6071670;0.0022610;2337.3799940;4.3857970;-0.0000310;0.0000000
-345.5416910;-95.6987820;-6.7919210;6.8051440;0.9471361;-0.3208322;-3.6212303;2337.8137410;-1.9017763;-0.0000590;72.9411350;0.6064570;0.0022050;2337.8799680;4.3857810;-0.0000310;0.0000000
-345.7021020;-96.1723240;-6.7934420;6.8047740;0.9471312;-0.3208464;-3.6231793;2338.3137010;-1.9018053;-0.0000590;72.9452900;0.6057540;0.0021510;2338.3799420;4.3857660;-0.0000310;0.0000000
-345.8625200;-96.6458630;-6.7951420;6.8042860;0.9471264;-0.3208606;-3.6251387;2338.8136610;-1.9018353;-0.0000590;72.9494390;0.6050580;0.0020970;2338.8799170;4.3857510;-0.0000300;0.0000020
-346.0229460;-97.1193990;-6.7969660;6.8037010;0.9471213;-0.3208757;-3.6271019;2339.3136220;-1.9018653;-0.0000600;72.9535830;0.6043700;0.0020430;2339.3798910;4.3857350;-0.0000300;0.0000000
-346.1833780;-97.5929330;-6.7988560;6.8030500;0.9471165;-0.3208900;-3.6290844;2339.8135820;-1.9018943;-0.0000600;72.9577230;0.6036900;0.0019910;2339.8798650;4.3857200;-0.0000300;0.0000000
-346.3438180;-98.0664650;-6.8007540;6.8023720;0.9471120;-0.3209032;-3.6310856;2340.3135420;-1.9019243;-0.0000600;72.9618570;0.6030160;0.0019390;2340.3798400;4.3857060;-0.0000300;0.0000000
-346.5042650;-98.5399950;-6.8026080;6.8017100;0.9471072;-0.3209174;-3.6330909;2340.8135020;-1.9019543;-0.0000600;72.9659870;0.6023510;0.0018880;2340.8798140;4.3856910;-0.0000290;0.0000020
-346.6647190;-99.0135220;-6.8043670;6.8011120;0.9471024;-0.3209316;-3.6351066;2341.3134620;-1.9019853;-0.0000600;72.9701120;0.6016920;0.0018370;2341.3797880;4.3856760;-0.0000290;0.0000000
-346.8251790;-99.4870470;-6.8059870;6.8006250;0.9470979;-0.3209449;-3.6371436;2341.8134220;-1.9020153;-0.0000610;72.9742320;0.6010410;0.0017870;2341.8797630;4.3856620;-0.0000290;0.0000000
-346.9856470;-99.9605700;-6.8074320;6.8002940;0.9470931;-0.3209591;-3.6391840;2342.3133830;-1.9020453;-0.0000610;72.9783480;0.6003970;0.0017380;2342.3797370;4.3856470;-0.0000290;0.0000000
-347.1461210;-100.4340900;-6.8086690;6.8001520;0.9470886;-0.3209723;-3.6412452;2342.8133430;-1.9020763;-0.0000610;72.9824580;0.5997600;0.0016900;2342.8797110;4.3856330;-0.0000290;0.0000000
-347.3066030;-100.9076080;-6.8096710;6.8002240;0.9470838;-0.3209866;-3.6433084;2343.3133030;-1.9021063;-0.0000610;72.9865650;0.5991300;0.0016420;2343.3796860;4.3856180;-0.0000280;0.0000020
-347.4670910;-101.3811240;-6.8104180;6.8005210;0.9470793;-0.3209998;-3.6453934;2343.8132630;-1.9021373;-0.0000620;72.9906670;0.5985080;0.0015950;2343.8796600;4.3856040;-0.0000280;0.0000000
-347.6275850;-101.8546380;-6.8108930;6.8010360;0.9470748;-0.3210131;-3.6474910;2344.3132230;-1.9021683;-0.0000620;72.9947640;0.5978920;0.0015490;2344.3796340;4.3855900;-0.0000280;0.0000000
-347.7880870;-102.3281490;-6.8110860;6.8017520;0.9470703;-0.3210263;-3.6495995;2344.8131830;-1.9021993;-0.0000620;72.9988570;0.5972830;0.0015030;2344.8796090;4.3855760;-0.0000280;0.0000000
-347.9485950;-102.8016580;-6.8109960;6.8026360;0.9470658;-0.3210396;-3.6517211;2345.3131440;-1.9022303;-0.0000620;73.0029450;0.5966810;0.0014590;2345.3795830;4.3855620;-0.0000280;0.0000000
-348.1091090;-103.2751650;-6.8106290;6.8036450;0.9470613;-0.3210529;-3.6538558;2345.8131040;-1.9022613;-0.0000620;73.0070300;0.5960860;0.0014140;2345.8795570;4.3855480;-0.0000280;0.0000000
-348.2696300;-103.7486700;-6.8100070;6.8047300;0.9470571;-0.3210652;-3.6560113;2346.3130640;-1.9022923;-0.0000630;73.0111100;0.5954980;0.0013710;2346.3795320;4.3855350;-0.0000270;0.0000020
-348.4301580;-104.2221730;-6.8091610;6.8058420;0.9470526;-0.3210784;-3.6581707;2346.8130240;-1.9023233;-0.0000630;73.0151850;0.5949160;0.0013280;2346.8795060;4.3855210;-0.0000270;0.0000000
-348.5906920;-104.6956730;-6.8081350;6.8069310;0.9470481;-0.3210917;-3.6603433;2347.3129840;-1.9023553;-0.0000630;73.0192570;0.5943410;0.0012860;2347.3794800;4.3855070;-0.0000270;0.0000000
-348.7512330;-105.1691720;-6.8069860;6.8079550;0.9470439;-0.3211040;-3.6625367;2347.8129440;-1.9023863;-0.0000630;73.0233240;0.5937720;0.0012450;2347.8794550;4.3854940;-0.0000270;0.0000000
-348.9117790;-105.6426680;-6.8057740;6.8088850;0.9470394;-0.3211172;-3.6647359;2348.3129050;-1.9024183;-0.0000630;73.0273880;0.5932100;0.0012040;2348.3794290;4.3854800;-0.0000270;0.0000000
-349.0723330;-106.1161620;-6.8045620;6.8097010;0.9470353;-0.3211296;-3.6669560;2348.8128650;-1.9024503;-0.0000640;73.0314470;0.5926540;0.0011640;2348.8794030;4.3854670;-0.0000260;0.0000020
-349.2328920;-106.5896540;-6.8034050;6.8103960;0.9470311;-0.3211419;-3.6691896;2349.3128250;-1.9024823;-0.0000640;73.0355020;0.5921040;0.0011250;2349.3793780;4.3854540;-0.0000260;0.0000000
-349.3934580;-107.0631440;-6.8023480;6.8109770;0.9470269;-0.3211542;-3.6714350;2349.8127850;-1.9025143;-0.0000640;73.0395530;0.5915600;0.0010860;2349.8793520;4.3854410;-0.0000260;0.0000000
-349.5540300;-107.5366320;-6.8014210;6.8114600;0.9470227;-0.3211665;-3.6736952;2350.3127450;-1.9025463;-0.0000640;73.0436010;0.5910220;0.0010480;2350.3793260;4.3854280;-0.0000260;0.0000000
-349.7146080;-108.0101180;-6.8006350;6.8118690;0.9470186;-0.3211788;-3.6759694;2350.8127050;-1.9025783;-0.0000640;73.0476440;0.5904900;0.0010110;2350.8793010;4.3854150;-0.0000260;0.0000000
-349.8751920;-108.4836010;-6.7999810;6.8122300;0.9470144;-0.3211911;-3.6782564;2351.3126660;-1.9026103;-0.0000650;73.0516840;0.5899640;0.0009750;2351.3792750;4.3854020;-0.0000250;0.0000020
-350.0357820;-108.9570830;-6.7994390;6.8125730;0.9470105;-0.3212025;-3.6805651;2351.8126260;-1.9026423;-0.0000650;73.0557190;0.5894430;0.0009390;2351.8792490;4.3853900;-0.0000250;0.0000000
-350.1963780;-109.4305630;-6.7989770;6.8129240;0.9470064;-0.3212148;-3.6828803;2352.3125860;-1.9026753;-0.0000650;73.0597510;0.5889280;0.0009040;2352.3792240;4.3853770;-0.0000250;0.0000000
-350.3569790;-109.9040400;-6.7985650;6.8133060;0.9470025;-0.3212262;-3.6852181;2352.8125460;-1.9027073;-0.0000650;73.0637800;0.5884190;0.0008690;2352.8791980;4.3853650;-0.0000240;0.0000020
-350.5175870;-110.3775160;-6.7981770;6.8137390;0.9469987;-0.3212375;-3.6875687;2353.3125060;-1.9027403;-0.0000650;73.0678040;0.5879150;0.0008350;2353.3791720;4.3853530;-0.0000240;0.0000000
-350.6782000;-110.8509900;-6.7978050;6.8142370;0.9469948;-0.3212489;-3.6899343;2353.8124660;-1.9027733;-0.0000660;73.0718250;0.5874160;0.0008020;2353.8791470;4.3853410;-0.0000240;0.0000000
-350.8388190;-111.3244620;-6.7974560;6.8148080;0.9469909;-0.3212602;-3.6923144;2354.3124270;-1.9028063;-0.0000660;73.0758420;0.5869230;0.0007690;2354.3791210;4.3853290;-0.0000230;0.0000020
-350.9994440;-111.7979320;-6.7971610;6.8154540;0.9469874;-0.3212707;-3.6947154;2354.8123870;-1.9028393;-0.0000660;73.0798560;0.5864350;0.0007370;2354.8790950;4.3853180;-0.0000230;0.0000000
-351.1600740;-112.2714010;-6.7969700;6.8161680;0.9469836;-0.3212820;-3.6971246;2355.3123470;-1.9028723;-0.0000660;73.0838660;0.5859520;0.0007060;2355.3790700;4.3853060;-0.0000230;0.0000000
-351.3207090;-112.7448670;-6.7969510;6.8169360;0.9469800;-0.3212924;-3.6995563;2355.8123070;-1.9029053;-0.0000660;73.0878730;0.5854740;0.0006750;2355.8790440;4.3852950;-0.0000220;0.0000020
-351.4813490;-113.2183320;-6.7971760;6.8177300;0.9469765;-0.3213029;-3.7020037;2356.3122670;-1.9029383;-0.0000660;73.0918760;0.5850000;0.0006450;2356.3790180;4.3852840;-0.0000220;0.0000000
